alcohol,citric acid,sulphates,chlorides,Total_Acidity,pH,Bounded_Sulfur_Dioxide,OUTPUT_LABEL
9.6,0.3,0.51,0.071,5.835,3.14,101.0,0
8.7,0.3,0.41,0.043,7.59,3.06,192.0,0
9.6,0.35,0.5,0.055999999999999994,7.98,3.27,86.0,0
11.0,0.36,0.33,0.031,7.140000000000001,3.2,99.0,0
12.2,0.3,0.46,0.048,5.3999999999999995,3.29,110.0,0
9.1,0.47,0.5,0.11,6.25,3.09,124.0,0
9.9,0.24,0.43,0.05,7.56,3.11,102.0,0
8.8,0.0,0.36,0.032,6.44,3.25,70.0,0
10.8,0.4,0.46,0.032,7.680000000000001,3.01,79.0,0
11.4,0.25,0.54,0.042,6.24,3.02,98.0,0
12.3,0.3,0.31,0.034,7.43,3.08,72.0,1
9.9,0.24,0.41,0.057999999999999996,7.63,3.2,123.0,0
10.3,0.34,0.51,0.048,8.57,3.18,68.0,0
9.5,0.58,0.66,0.040999999999999995,7.89,3.16,174.0,0
10.4,0.32,0.5,0.051,7.4399999999999995,3.3,101.0,0
10.5,0.28,0.41,0.052000000000000005,7.35,3.05,123.0,0
11.4,0.42,0.32,0.025,7.6,3.04,124.0,0
8.9,0.39,0.51,0.057,6.989999999999999,3.26,170.0,0
12.3,0.34,0.41,0.027999999999999997,7.78,2.99,80.0,1
12.2,0.36,0.31,0.042,7.03,2.97,82.0,1
9.5,0.32,0.65,0.052000000000000005,6.43,3.39,131.0,0
8.8,0.27,0.41,0.057,7.49,2.94,110.0,1
10.5,0.79,0.46,0.19399999999999998,7.489999999999999,3.17,67.0,0
13.7,0.32,0.52,0.024,6.109999999999999,3.25,66.0,1
10.4,0.54,0.7,0.046,6.45,3.19,118.0,0
11.0,0.29,0.63,0.045,5.62,3.76,83.0,1
12.3,0.01,0.36,0.017,5.52,3.38,77.0,1
12.4,0.4,0.52,0.044000000000000004,6.76,3.54,95.0,1
9.6,0.47,0.28,0.037000000000000005,10.47,2.89,28.0,0
9.0,0.17,0.38,0.046,6.39,3.15,181.0,0
10.3,0.32,0.39,0.036000000000000004,8.08,3.17,81.0,1
11.0,0.31,0.52,0.043,6.27,3.28,116.0,0
12.4,0.02,0.44,0.036000000000000004,4.109999999999999,3.75,94.0,0
9.9,0.88,0.51,0.049,10.639999999999999,2.99,104.0,0
9.2,0.39,0.47,0.052000000000000005,6.74,3.11,104.0,0
11.3,0.28,0.59,0.06,7.42,3.08,91.0,0
9.4,0.17,0.46,0.042,6.680000000000001,3.22,134.0,0
9.7,0.35,0.53,0.046,7.51,3.14,133.0,0
8.8,0.54,0.39,0.08199999999999999,6.67,2.89,99.0,0
12.5,0.3,0.63,0.036000000000000004,6.83,3.25,54.0,1
10.1,0.27,0.49,0.059000000000000004,6.9399999999999995,3.3,113.0,0
10.0,0.23,0.5,0.039,5.67,3.28,98.0,0
12.1,0.34,0.38,0.027999999999999997,8.08,3.0,86.0,1
8.9,0.49,0.47,0.052000000000000005,6.35,3.16,159.0,0
10.5,0.25,0.66,0.051,7.49,3.53,66.0,1
9.9,0.46,0.6,0.055999999999999994,7.0,3.5,199.0,0
10.2,0.04,0.39,0.057999999999999996,7.43,3.17,108.0,0
10.0,0.58,0.43,0.204,6.5,3.16,82.0,0
10.9,0.28,0.49,0.033,6.27,3.43,104.0,0
12.7,0.31,0.5,0.033,6.11,3.35,97.0,0
9.2,0.32,0.35,0.051,7.43,3.2,75.0,0
10.8,0.4,0.54,0.039,8.110000000000001,3.21,69.0,0
9.1,0.3,0.49,0.053,7.590000000000001,3.14,180.5,1
9.4,0.31,0.49,0.069,6.85,3.18,112.0,0
9.4,0.41,0.48,0.046,6.88,3.14,135.0,0
12.0,0.27,0.33,0.031,8.75,3.01,61.0,0
9.0,0.27,0.44,0.034,7.44,3.2,134.0,0
10.0,0.07,0.38,0.048,6.97,3.17,86.0,0
9.2,0.31,0.5,0.045,7.590000000000001,3.1,154.0,0
10.4,0.28,0.42,0.035,6.45,3.4,80.0,0
9.5,0.34,0.49,0.049,6.6,3.3,118.0,0
9.0,0.39,0.46,0.057999999999999996,7.33,2.9,146.0,0
10.2,0.46,0.49,0.046,10.905000000000001,3.02,151.0,0
9.5,0.19,0.41,0.048,5.784999999999999,3.26,74.0,0
10.1,0.53,0.52,0.142,6.88,3.14,64.0,0
11.5,0.26,0.38,0.033,6.2,3.14,29.0,0
9.3,0.4,0.46,0.054000000000000006,9.42,3.04,133.0,0
9.6,0.41,0.51,0.046,7.19,3.12,119.0,0
10.9,0.37,0.49,0.037000000000000005,7.5,3.32,71.0,0
9.8,0.27,0.41,0.03,5.37,3.3,57.0,0
9.7,0.29,0.37,0.051,6.83,3.44,91.0,0
9.5,0.37,0.82,0.053,7.12,3.37,119.0,1
9.3,0.02,0.36,0.038,6.315,3.36,41.0,0
11.0,0.34,0.53,0.03,7.58,2.97,77.0,0
10.0,0.07,0.42,0.033,6.909999999999999,3.16,89.0,0
10.7,0.22,0.43,0.039,6.680000000000001,3.23,99.0,0
13.2,0.16,0.53,0.036000000000000004,5.930000000000001,3.2,94.0,1
9.9,0.49,0.44,0.055,7.69,3.33,91.0,0
9.8,0.36,0.49,0.051,7.23,3.16,105.0,0
11.6,0.15,0.4,0.038,5.605,3.52,34.0,0
10.7,0.29,0.57,0.046,6.34,3.48,105.0,0
9.8,0.31,0.47,0.059000000000000004,6.85,3.51,129.0,0
10.4,0.22,0.67,0.046,6.92,3.22,95.0,0
10.7,0.33,0.46,0.042,6.869999999999999,3.29,159.0,0
8.8,0.51,0.44,0.044000000000000004,7.17,3.19,101.0,0
9.7,0.22,0.36,0.042,7.640000000000001,2.86,55.0,0
8.9,0.24,0.45,0.057999999999999996,7.869999999999999,3.15,96.0,0
9.55,0.4,0.5,0.046,6.9399999999999995,3.15,102.0,0
9.5,0.42,0.53,0.045,6.56,3.2,147.0,0
11.0,0.26,0.42,0.049,6.2,3.15,71.0,0
10.4,0.2,0.42,0.047,6.46,3.11,76.0,0
9.0,0.32,0.36,0.035,6.86,2.88,138.0,0
11.2,0.32,0.58,0.04,7.19,3.04,96.0,0
11.5,0.35,0.45,0.032,9.200000000000001,3.15,116.0,1
9.6,0.3,0.5,0.037000000000000005,7.51,3.4,94.0,0
9.8,0.16,0.49,0.048,7.67,3.09,111.0,0
9.0,0.18,0.47,0.048,6.57,3.23,141.0,0
11.7,0.6,0.69,0.07400000000000001,8.765,3.39,152.0,0
12.5,0.46,0.53,0.04,7.51,3.04,26.0,0
11.3,0.24,0.44,0.036000000000000004,6.7,3.24,88.0,0
11.0,0.28,0.37,0.026000000000000002,5.39,3.36,80.0,0
10.0,0.44,0.46,0.045,7.5,3.15,77.0,1
12.5,0.35,0.56,0.04,7.31,3.32,145.0,0
8.7,0.55,0.58,0.055999999999999994,7.720000000000001,2.96,185.0,0
11.75,0.41,0.64,0.036000000000000004,6.24,3.04,76.0,0
10.0,0.46,0.5,0.052000000000000005,7.9799999999999995,3.15,80.0,0
9.1,0.27,0.56,0.045,8.58,3.02,205.0,0
9.8,0.3,0.39,0.055,7.02,3.44,130.0,0
9.0,0.34,0.54,0.048,7.54,3.1,123.0,0
9.1,0.5,0.44,0.059000000000000004,7.409999999999999,2.94,142.0,0
11.7,0.34,0.4,0.048,7.54,3.19,34.0,0
11.05,0.32,0.47,0.046,6.49,2.92,62.0,0
11.1,0.35,0.72,0.047,6.9399999999999995,3.07,77.0,0
9.2,0.37,0.42,0.048,7.6000000000000005,3.03,147.0,0
11.0,0.24,0.52,0.051,6.5200000000000005,3.36,115.0,0
12.2,0.32,0.37,0.040999999999999995,6.83,3.06,81.0,0
10.9,0.3,0.69,0.033,6.140000000000001,3.39,64.0,1
10.0,0.08,0.56,0.046,6.86,3.1,110.0,0
9.9,0.27,0.37,0.044000000000000004,6.91,3.2,59.0,0
9.8,0.28,0.45,0.053,8.22,3.14,114.0,0
8.9,0.3,0.46,0.055999999999999994,7.8,3.14,159.5,1
13.5,0.12,0.37,0.009000000000000001,5.61,3.26,35.0,0
11.2,0.1,0.54,0.036000000000000004,5.77,3.48,63.0,0
8.7,0.74,0.44,0.037000000000000005,7.470000000000001,3.04,109.0,0
11.6,0.32,0.4,0.037000000000000005,7.359999999999999,3.31,58.0,0
10.0,0.42,0.49,0.040999999999999995,7.4799999999999995,3.04,161.0,0
9.7,0.46,0.59,0.042,6.47,3.17,149.0,0
9.5,0.3,0.46,0.047,7.52,3.33,165.0,0
10.0,0.22,0.59,0.048,8.21,3.47,166.0,0
12.8,0.48,0.39,0.028999999999999998,6.86,3.33,46.0,1
10.9,0.32,0.55,0.027999999999999997,6.62,3.13,68.0,1
12.2,0.49,0.33,0.027000000000000003,7.4399999999999995,3.3,100.0,1
11.9,0.45,0.48,0.045,7.25,3.16,78.0,1
12.0,0.33,0.7,0.027999999999999997,6.58,3.34,70.0,1
10.5,0.24,0.47,0.032,8.41,3.08,57.0,0
12.5,0.44,0.37,0.027000000000000003,8.24,2.96,79.0,0
9.7,0.46,0.46,0.05,6.82,3.18,122.0,0
10.1,0.25,0.34,0.039,6.79,3.31,88.0,0
11.05,0.36,0.35,0.026000000000000002,8.440000000000001,3.13,47.0,0
10.9,0.31,0.42,0.049,8.22,3.1,73.0,0
11.4,0.31,0.51,0.04,7.56,3.19,134.0,0
9.0,0.22,0.48,0.044000000000000004,5.92,3.24,71.0,0
12.0,0.37,0.66,0.032,6.19,3.08,33.0,0
10.4,0.32,0.53,0.040999999999999995,5.95,3.23,84.0,1
12.89333333,0.24,0.44,0.035,7.11,3.12,82.0,1
10.4,0.26,0.47,0.051,6.409999999999999,3.37,139.0,0
11.8,0.49,0.38,0.034,8.12,3.14,119.0,1
11.0,0.04,0.4,0.032,6.615,3.14,42.0,0
9.7,0.34,0.48,0.044000000000000004,6.92,3.22,149.0,0
10.9,0.28,0.45,0.039,6.9799999999999995,3.11,84.0,1
9.3,0.28,0.55,0.055999999999999994,6.93,3.31,151.0,0
11.9,0.33,0.84,0.027999999999999997,5.355,3.3,46.0,1
10.3,0.45,0.61,0.048,8.57,3.08,64.0,0
12.3,0.31,0.47,0.032,7.4399999999999995,3.35,104.0,1
11.2,0.26,0.48,0.04,7.52,3.27,140.0,0
10.0,0.35,0.36,0.039,8.66,2.96,123.0,0
9.1,0.2,0.55,0.053,6.9399999999999995,3.32,86.0,0
9.0,0.47,0.56,0.063,6.92,3.18,146.0,0
10.5,0.27,0.71,0.038,6.41,3.49,109.0,1
13.6,0.3,0.27,0.04,7.47,3.17,90.0,0
10.5,0.28,0.42,0.038,6.73,3.12,80.0,0
10.7,0.26,0.48,0.044000000000000004,7.18,3.39,43.0,1
9.0,0.54,0.53,0.157,7.59,3.11,98.0,0
9.1,0.39,0.78,0.051,7.279999999999999,3.35,108.0,0
9.6,0.31,0.48,0.034,7.17,3.36,98.0,1
11.0,0.38,0.35,0.038,6.71,3.17,83.0,1
12.6,0.3,0.46,0.025,7.529999999999999,3.18,123.0,0
10.5,0.27,0.62,0.04,6.859999999999999,3.36,95.0,0
11.0,0.32,0.33,0.037000000000000005,8.0,2.93,101.0,0
9.3,0.61,0.54,0.040999999999999995,8.02,3.0,122.0,0
10.4,0.12,0.48,0.05,6.699999999999999,3.42,65.0,0
9.5,0.42,0.46,0.048,7.340000000000001,3.32,137.0,0
11.1,0.34,0.62,0.059000000000000004,7.21,3.46,138.0,1
13.0,0.29,0.48,0.021,7.88,3.08,75.0,1
11.7,0.36,0.32,0.034,8.569999999999999,3.04,76.0,1
10.6,0.4,0.5,0.042,7.96,2.89,51.0,0
10.8,0.33,0.52,0.043,7.090000000000001,3.44,86.0,0
9.6,0.32,0.76,0.053,8.07,3.29,103.0,0
9.4,0.72,0.68,0.042,8.66,2.92,171.0,0
10.4,0.28,0.46,0.028999999999999998,7.050000000000001,3.24,93.0,1
11.6,0.29,0.41,0.038,6.78,3.32,81.0,1
10.5,0.32,0.52,0.046,7.03,3.08,112.0,0
10.2,0.28,0.42,0.042,6.77,3.15,116.0,0
9.2,0.44,0.48,0.048,6.680000000000001,3.15,130.0,0
12.3,0.3,0.49,0.028999999999999998,7.24,3.36,114.0,1
10.4,0.39,0.28,0.042,9.549999999999999,2.96,46.0,0
9.3,0.06,0.43,0.052000000000000005,5.619999999999999,3.32,49.0,0
9.8,0.24,0.53,0.048,6.91,3.44,89.0,0
12.6,0.28,0.38,0.034,6.22,3.22,43.0,0
11.4,0.33,0.5,0.040999999999999995,7.29,3.21,97.0,0
10.6,0.34,0.59,0.04,7.140000000000001,3.2,118.0,0
9.5,0.28,0.75,0.042,6.819999999999999,3.3,129.0,0
9.5,0.25,0.4,0.048,7.409999999999999,3.14,104.0,0
8.7,0.25,0.51,0.085,7.430000000000001,3.1,92.0,0
11.8,0.26,0.47,0.019,7.06,3.16,48.5,0
12.8,0.24,0.59,0.025,7.46,3.34,70.0,0
11.3,0.34,0.4,0.046,7.41,3.25,55.0,0
9.1,0.58,0.62,0.049,8.29,3.2,133.0,0
8.5,0.38,0.38,0.066,9.69,3.23,148.0,0
9.9,0.49,0.45,0.034,7.0,3.12,122.0,0
11.1,0.46,0.45,0.064,6.9799999999999995,3.37,123.0,0
11.0,0.34,0.5,0.049,6.91,3.02,76.0,0
10.0,0.39,0.52,0.034,7.489999999999999,3.05,179.0,0
10.9,0.31,0.38,0.028999999999999998,7.68,3.03,107.0,0
10.4,0.28,0.54,0.045,7.21,3.25,185.0,0
10.4,0.52,0.43,0.028999999999999998,7.31,3.07,56.0,0
11.5,0.23,0.28,0.034,5.06,3.46,88.0,1
9.4,0.71,0.65,0.046,8.75,2.98,138.0,0
8.9,0.2,0.46,0.044000000000000004,5.92,3.22,72.0,0
10.8,0.34,0.4,0.042,7.37,2.99,95.0,0
11.5,0.38,0.52,0.047,7.805,3.22,65.0,1
9.5,0.1,0.41,0.049,7.14,3.21,89.0,0
8.9,0.12,0.48,0.06,7.0200000000000005,3.22,163.0,0
12.1,0.31,0.72,0.038,8.37,2.9,124.0,0
10.8,0.31,0.5,0.046,7.21,3.26,79.0,0
11.3,0.29,0.63,0.025,7.0,3.31,70.0,1
11.3,0.29,0.6,0.044000000000000004,7.41,3.0,83.0,0
11.5,0.31,0.35,0.034,6.54,3.38,85.0,1
9.6,0.42,0.45,0.057,7.01,3.16,123.0,0
10.0,0.42,0.66,0.047,9.389999999999999,3.09,88.0,0
9.2,0.64,0.39,0.055999999999999994,7.43,3.05,93.0,0
11.0,0.29,0.53,0.025,6.96,3.28,48.0,0
9.9,0.25,0.44,0.142,6.79,3.0,103.0,0
9.2,0.24,0.6,0.047,6.78,3.11,110.0,0
12.5,0.41,0.78,0.026000000000000002,7.96,3.02,111.0,0
12.9,0.54,0.34,0.035,5.29,3.27,101.0,1
11.0,0.26,0.53,0.040999999999999995,7.24,3.2,79.0,0
9.4,0.31,0.58,0.049,8.47,3.12,105.0,0
10.0,0.4,0.76,0.036000000000000004,7.75,3.14,88.0,0
10.4,0.49,0.44,0.042,6.5200000000000005,3.34,112.0,0
9.1,0.25,0.66,0.047,8.700000000000001,2.98,193.0,0
9.1,0.15,0.3,0.048,6.23,3.05,106.0,0
9.9,0.26,0.46,0.06,6.95,3.39,106.0,0
9.4,0.16,0.36,0.044000000000000004,6.19,3.21,149.0,0
11.9,0.39,0.43,0.036000000000000004,6.73,3.19,57.0,1
11.7,0.37,0.4,0.031,6.409999999999999,3.42,100.0,1
11.0,0.32,0.39,0.016,8.0,2.99,70.0,0
9.0,0.35,0.42,0.039,7.02,3.24,115.0,0
11.8,0.35,0.34,0.028999999999999998,8.72,3.02,43.0,0
10.8,0.3,0.51,0.037000000000000005,7.2,3.24,89.0,0
9.2,0.49,0.43,0.046,7.96,3.01,134.0,0
10.5,0.27,0.51,0.046,6.27,3.41,81.0,1
9.2,0.05,0.35,0.038,6.09,3.36,19.0,0
10.1,0.34,0.4,0.068,5.245,3.24,111.0,0
10.7,0.37,0.48,0.02,7.65,3.0,79.0,1
9.4,0.56,0.58,0.048,8.75,3.07,135.0,0
12.2,0.29,0.43,0.036000000000000004,7.32,3.38,109.0,0
10.9,0.42,0.52,0.037000000000000005,7.21,3.14,87.0,0
11.9,0.34,0.45,0.026000000000000002,6.0600000000000005,3.41,56.0,0
10.2,0.74,0.55,0.044000000000000004,7.25,3.13,114.0,0
10.1,0.32,0.44,0.052000000000000005,6.5,3.28,153.0,0
12.8,0.74,0.52,0.033,8.1,3.29,123.0,0
8.6,0.39,0.36,0.057,7.54,3.21,104.0,0
9.4,0.49,0.7,0.033,6.3500000000000005,3.3,34.0,0
11.0,0.29,0.59,0.051,6.58,3.43,103.0,0
10.0,0.48,0.29,0.034,10.22,2.87,105.0,0
11.4,0.41,0.42,0.04,7.79,2.92,105.0,0
9.9,0.25,0.55,0.046,6.66,3.17,113.0,0
10.96666667,0.41,0.59,0.048,6.29,3.09,94.0,1
9.2,0.26,0.37,0.048,7.55,3.12,155.0,0
12.1,0.25,0.44,0.03,7.92,3.1,121.0,0
9.8,0.2,0.48,0.04,6.07,3.15,103.0,0
8.9,0.24,0.45,0.047,6.28,3.1,69.0,0
10.0,0.49,0.33,0.043,8.29,3.21,120.0,0
9.7,0.33,0.42,0.033,8.56,3.14,82.0,0
12.0,0.32,0.35,0.044000000000000004,7.28,3.38,116.0,1
10.4,0.29,0.58,0.052000000000000005,7.08,3.02,98.0,0
9.4,0.3,0.48,0.036000000000000004,6.16,3.58,76.0,0
9.9,0.3,0.59,0.045,7.21,3.12,103.0,0
11.2,0.0,0.38,0.042,6.395,3.37,48.0,0
12.1,0.04,0.33,0.036000000000000004,5.640000000000001,3.36,76.0,1
10.1,0.4,0.44,0.05,8.379999999999999,3.26,67.0,0
9.1,0.53,0.45,0.047,7.56,3.06,104.0,0
11.5,0.24,0.47,0.03,6.2,3.31,75.0,0
9.8,0.28,0.47,0.047,7.6000000000000005,3.16,66.0,1
8.7,0.79,0.44,0.04,7.77,2.98,108.0,0
9.8,0.29,0.32,0.053,7.83,3.11,81.0,0
11.9,0.01,0.3,0.034,7.1499999999999995,3.15,66.0,0
8.8,0.48,0.4,0.048,7.83,2.95,188.0,0
13.0,0.22,0.55,0.036000000000000004,7.0,3.26,96.0,1
9.9,0.49,0.32,0.027999999999999997,9.030000000000001,2.91,18.0,0
10.5,0.31,0.46,0.040999999999999995,6.67,3.06,87.0,0
11.1,0.21,0.35,0.026000000000000002,7.8,2.92,110.0,0
9.8,0.17,0.38,0.049,6.97,3.0,56.0,0
10.9,0.35,0.35,0.045,6.58,3.31,69.0,0
9.9,0.26,0.74,0.040999999999999995,7.279999999999999,3.04,51.0,0
10.0,0.2,0.68,0.049,5.895,3.21,116.0,0
11.2,0.42,0.72,0.043,6.43,3.13,83.0,1
11.7,0.42,0.52,0.036000000000000004,8.58,3.16,70.0,0
9.5,0.35,0.44,0.051,7.75,3.1,75.0,0
10.0,0.4,0.34,0.037000000000000005,8.29,3.06,107.0,0
10.55,0.19,0.4,0.031,6.115,2.97,78.0,0
13.6,0.3,0.4,0.028999999999999998,5.7,3.31,68.0,1
9.5,0.49,0.38,0.04,5.99,3.34,74.0,1
9.4,0.49,0.4,0.047,7.29,2.95,99.0,0
9.3,0.57,0.39,0.13,6.76,3.12,82.0,1
9.4,0.39,0.5,0.038,6.8,3.19,158.0,0
11.8,0.27,0.38,0.031,7.61,3.15,103.0,1
8.6,0.69,0.45,0.040999999999999995,7.609999999999999,3.06,102.0,0
11.7,0.2,0.46,0.036000000000000004,8.0,3.03,58.0,0
12.8,0.48,0.52,0.04,8.02,3.2,86.0,1
12.3,0.3,0.37,0.026000000000000002,7.19,3.0,77.0,0
11.0,0.49,0.46,0.051,8.49,3.06,126.0,0
10.6,0.43,0.64,0.047,8.51,3.23,69.0,0
9.1,0.36,0.35,0.055999999999999994,7.58,3.42,91.0,0
9.5,0.47,0.45,0.049,6.3999999999999995,3.19,137.0,0
12.0,0.44,0.33,0.043,8.5,3.04,102.0,0
11.6,0.25,0.51,0.023,6.29,3.37,89.0,0
12.7,0.3,0.43,0.031,6.3999999999999995,3.39,113.0,1
10.0,0.24,0.56,0.044000000000000004,7.369999999999999,3.04,70.0,1
9.4,0.27,0.44,0.048,6.16,3.35,116.0,0
8.6,0.2,0.45,0.065,7.24,3.13,125.0,0
9.8,0.1,0.38,0.048,6.74,3.21,65.0,0
9.6,0.3,0.5,0.047,7.07,3.16,91.0,0
10.9,0.37,0.39,0.04,6.555,3.0,77.0,0
9.8,0.33,0.4,0.049,7.430000000000001,3.41,133.0,0
10.4,0.32,0.41,0.03,6.24,3.52,95.0,0
13.0,0.27,0.44,0.036000000000000004,6.28,3.19,103.0,1
9.7,0.38,0.55,0.034,12.030000000000001,2.93,108.0,0
9.4,0.36,0.76,0.045,7.41,3.25,115.0,0
10.2,0.35,0.85,0.049,6.779999999999999,3.43,92.0,1
9.0,0.28,0.39,0.051,7.15,2.96,120.0,1
9.5,0.2,0.43,0.11699999999999999,6.78,3.24,124.0,0
9.0,0.3,0.54,0.051,6.83,3.04,85.0,0
8.9,0.4,0.47,0.043,7.19,2.93,120.0,0
9.2,0.18,0.72,0.096,6.640000000000001,3.56,182.0,0
9.5,0.26,0.72,0.040999999999999995,6.68,3.34,101.0,0
11.7,0.28,0.51,0.046,6.69,3.18,68.0,1
9.7,0.07,0.58,0.044000000000000004,5.8,3.33,114.0,0
11.1,0.34,0.57,0.022000000000000002,6.890000000000001,3.23,72.0,0
8.7,0.56,0.46,0.043,7.300000000000001,3.14,102.0,0
10.5,0.35,0.37,0.031,6.84,3.19,99.0,0
12.4,0.36,0.39,0.027999999999999997,7.680000000000001,2.99,63.0,1
10.8,0.2,0.54,0.024,6.75,3.24,72.0,0
12.6,0.3,0.63,0.027999999999999997,7.109999999999999,3.13,89.0,1
9.5,0.32,0.46,0.045,6.76,3.38,122.0,0
12.0,0.3,0.37,0.033,7.2299999999999995,3.0,108.0,0
9.5,0.19,0.5,0.064,6.72,3.05,155.0,0
12.6,0.38,0.37,0.045,7.72,3.19,93.0,1
10.6,0.3,0.39,0.036000000000000004,6.21,3.18,80.0,0
9.3,0.22,0.4,0.049,7.8999999999999995,3.08,134.0,0
9.8,0.4,0.96,0.051,7.239999999999999,3.3,81.0,1
10.0,0.28,0.7,0.053,6.11,3.72,159.0,0
9.5,0.33,0.49,0.053,8.459999999999999,2.89,60.0,0
10.0,0.22,0.58,0.04,6.5600000000000005,3.49,108.0,0
12.6,0.42,0.46,0.036000000000000004,6.1,3.1,94.0,1
10.8,0.31,0.39,0.021,7.31,3.17,102.0,1
11.5,0.27,0.71,0.035,6.46,3.4,84.0,1
11.1,0.25,0.37,0.032,7.609999999999999,2.9,108.0,0
10.6,0.3,0.61,0.022000000000000002,7.5,3.11,97.0,0
11.5,0.49,0.27,0.036000000000000004,7.090000000000001,3.2,123.0,0
12.5,0.32,0.34,0.038,7.01,3.14,73.0,0
10.7,0.35,0.42,0.05,7.62,3.24,155.0,0
13.2,0.36,0.34,0.031,6.76,3.23,66.0,1
9.4,0.32,0.44,0.057,7.11,3.55,85.0,1
12.0,0.29,0.48,0.024,7.569999999999999,3.12,120.0,1
9.5,0.56,0.68,0.044000000000000004,10.92,2.87,144.0,0
11.0,0.3,0.48,0.036000000000000004,7.220000000000001,3.24,89.0,0
8.6,0.39,0.36,0.057,7.54,3.21,104.0,0
9.0,0.37,0.38,0.063,7.52,2.89,143.0,0
8.8,0.48,0.52,0.055999999999999994,7.85,2.97,115.5,0
8.7,0.4,0.5,0.048,7.08,2.93,119.0,0
12.0,0.32,0.34,0.028999999999999998,6.26,3.15,132.0,0
11.9,0.39,0.43,0.040999999999999995,8.1,3.08,117.0,0
11.0,0.27,0.38,0.021,7.909999999999999,3.08,99.0,1
10.1,0.3,0.48,0.047,6.4,3.17,87.0,0
11.9,0.4,0.48,0.027000000000000003,8.11,3.15,67.0,0
12.0,0.44,0.33,0.043,8.5,3.04,102.0,0
8.7,0.68,0.36,0.045,7.71,3.0,95.0,0
11.5,0.49,0.27,0.036000000000000004,7.090000000000001,3.2,123.0,0
8.8,0.51,0.44,0.044000000000000004,7.17,3.19,101.0,0
9.4,0.42,0.57,0.037000000000000005,6.63,3.26,113.0,0
10.8,0.37,0.52,0.049,7.3,3.15,101.0,0
12.2,0.27,0.42,0.038,7.340000000000001,3.2,133.0,0
10.6,0.35,0.37,0.042,6.25,3.24,103.0,0
8.9,0.24,0.45,0.047,6.28,3.1,69.0,0
11.7,0.31,0.66,0.038,6.640000000000001,3.37,73.0,1
10.2,0.38,0.59,0.046,7.05,3.33,131.0,0
9.2,0.24,0.36,0.034,6.8999999999999995,3.13,104.0,0
9.6,0.47,0.5,0.051,6.4799999999999995,3.24,151.0,0
11.6,0.4,0.95,0.040999999999999995,5.81,3.22,66.0,1
9.4,0.24,0.62,0.048,7.32,3.23,197.0,0
11.4,0.4,0.5,0.037000000000000005,6.5,3.46,72.0,0
9.5,0.24,0.45,0.046,6.35,3.35,121.0,0
11.0,0.34,0.74,0.035,7.67,3.05,89.0,0
12.5,0.26,0.73,0.031,6.92,3.4,94.0,1
12.4,0.28,0.38,0.032,6.93,3.02,56.0,0
10.9,0.28,0.42,0.037000000000000005,6.0200000000000005,3.33,47.0,1
9.1,0.5,0.46,0.043,6.53,2.86,71.0,0
9.9,0.34,0.44,0.053,6.72,3.52,122.0,0
10.2,0.34,0.57,0.057,7.66,3.14,127.0,0
9.8,0.49,0.44,0.06,7.01,3.55,120.0,0
9.7,0.3,0.57,0.045,7.58,3.11,130.0,0
10.3,0.18,0.46,0.05,5.640000000000001,3.24,123.0,0
9.9,0.21,0.58,0.04,6.66,3.39,127.0,0
9.4,0.24,0.38,0.044000000000000004,6.06,3.31,97.0,0
10.4,0.23,0.33,0.028999999999999998,8.14,3.04,138.0,0
9.7,0.4,0.53,0.035,8.83,3.14,92.0,0
10.1,0.49,0.37,0.038,8.5,3.05,129.0,0
12.0,0.31,0.31,0.046,6.9,3.15,125.0,1
11.0,0.36,0.51,0.034,6.4799999999999995,3.16,85.0,0
10.6,0.39,0.59,0.027999999999999997,5.46,3.57,61.0,0
12.1,0.32,0.36,0.032,7.16,3.23,51.0,0
9.3,0.3,0.38,0.046,7.88,3.03,150.0,0
9.4,0.32,0.41,0.054000000000000006,7.22,3.4,98.0,0
11.0,0.2,0.53,0.031,6.33,3.41,110.0,0
12.2,0.74,0.41,0.044000000000000004,7.319999999999999,3.31,102.0,0
8.8,0.2,0.5,0.069,6.55,3.15,125.0,0
9.4,0.27,0.5,0.03,5.135000000000001,3.07,84.0,0
8.8,0.37,0.39,0.052000000000000005,6.909999999999999,3.24,151.0,0
10.1,0.3,0.39,0.045,8.91,2.95,93.0,0
13.5,0.33,0.41,0.027999999999999997,6.4,3.36,54.0,1
13.3,0.28,0.41,0.036000000000000004,6.5,3.14,78.0,0
10.8,0.3,0.71,0.047,8.879999999999999,3.22,121.0,0
13.1,0.23,0.7,0.038,6.38,2.97,82.0,0
10.2,0.36,0.54,0.054000000000000006,7.86,3.25,123.0,0
9.0,0.27,0.38,0.076,7.05,3.05,107.0,0
11.3,0.24,0.5,0.038,6.130000000000001,3.31,91.0,1
10.4,0.41,0.45,0.048,7.38,3.14,56.0,0
10.6,0.41,0.51,0.047,6.260000000000001,3.33,59.0,0
9.5,0.47,0.45,0.049,6.3999999999999995,3.19,137.0,0
9.2,0.14,0.34,0.06,6.4799999999999995,3.07,86.0,0
12.7,0.37,0.49,0.036000000000000004,5.9799999999999995,3.09,55.0,1
11.0,0.27,0.42,0.037000000000000005,6.57,3.46,78.0,1
10.6,0.28,0.42,0.031,7.25,3.06,95.0,0
11.4,0.26,0.37,0.034,8.71,3.05,69.0,0
10.4,0.26,0.46,0.05,7.7700000000000005,3.13,101.0,0
